job_id,job_name,degree,low_salary,high_salary,exp_year,job_type,worktime,isnight,needed_num
58606948,電機技術員,0,35000,42000,0,0,8,0,2
57033131,設計人員,3,30000,50000,0,0,3.00,1,1
56215789,繪圖員,3,25000,30000,0,0,3.00,1,1
55658323,繪圖人員(薪30000-40000元),3,30000,40000,0,0,8,1,1
54581531,機電、空調工程師,3,24000,24000,0,0,3.00,1,3
54513612,繪圖工程師*消防管線工程圖,3,28000,50000,2,0,2.50,1,1
91305527,營造監工,3,33000,45000,0,0,9.50,1,2
91305525,水電.工程師,3,37000,49000,2,0,9.50,1,1
91470898,繪圖人員,0,35000,45000,2,0,8,1,1
91459663,繪圖人員(熟CAD),0,32000,32000,0,0,9.00,1,1
91155063,設計主管(台中南屯區),4,36000,50000,10,0,8,1,1
78578024,空調設計監造工程師,3,36000,52000,1,0,8,1,1
78431460,設計繪圖工程師,3,26000,42000,1,0,9.50,1,1
71080486,2.建築模型繪圖製作人員,0,25000,25000,0,0,8,1,1
91143621,機電繪圖員 ／限本科系畢,3,28000,35000,1,0,2.50,1,1
86015246,機電空調工程專案管理人員,3,35000,45000,3,0,8,1,1
77303255,工程監造/規劃工程師,3,28000,45000,0,0,9.00,1,2
77263485,冷凍設備維修技師（公司已有三位技師；年薪50~60萬；休假照人事行政局規定；有特休；例假日無需輪班及不加班),0,38000,45000,2,0,9.50,1,0
76813891,繪圖人員(高雄總公司),0,23800,40000,0,0,2.50,1,1
73671707,規劃設計工程師,3,28000,45000,0,0,9.00,1,1
59312270,機電工程師,4,30000,30000,0,0,9.00,1,1
54413255,監工繪圖工程人員(冷凍空調),3,38000,60000,2,0,9.50,1,1
54291118,空調設計工程師,3,40000,100000,3,0,9.50,1,2
91546165,冷氣安裝技工師傅,0,40000,50000,0,0,8,1,1
91546164,冷氣安裝半技工,0,30000,30000,0,0,8,1,1
91546162,冷氣安裝學徒,0,23800,23800,0,0,8,1,1
91479636,業務助理(熟AutoCAD),3,28000,28000,0,0,8,1,1
91461342,工程繪圖人員,3,28000,45000,0,0,3.00,1,1
91177806,空調現場工程師(可直接聯繫張先生0910-091-139),3,40000,\N,1,0,9.00,1,0
91151987,消防設計工程師(新竹),4,30000,50000,0,0,8,1,1
91151970,消防設計工程師(台中),4,30000,50000,0,0,8,1,1
91149512,繪圖工程師,3,23800,40000,0,0,9.00,1,3
85876386,消防設計工程師(台南),4,30000,50000,0,0,8,1,1
85119248,配管繪圖人員,3,26000,33000,0,0,8,1,0
85033086,空調設計工程師,3,35000,40000,0,0,3.00,1,1
84861115,設計工程師(台中南屯區),4,30000,50000,1,0,8,1,1
80203610,空調設計工程師,3,35000,40000,0,0,3.00,1,1
80185388,消防設計工程師(台北),4,30000,50000,1,0,8,1,1
79885691,製圖工程師,3,30000,30000,1,0,3.00,1,5
79589258,繪圖助理(Autocad),3,23800,28000,0,0,9.00,1,1
79113424,空調工程師(台南.高雄區),3,28000,45000,0,0,3.00,1,2
79113417,水電工程師(台南.高雄區),3,28000,45000,0,0,3.00,1,2
79038719,水電工程師(苗栗區),3,28000,45000,0,0,3.00,1,2
79038710,水電工程師(新竹區),3,28000,45000,0,0,3.00,1,2
79038706,水電工程師(桃園區),3,28000,45000,0,0,3.00,1,2
79038700,水電工程師(新北市),3,28000,45000,0,0,3.00,1,2
77075438,設計工程師(台南),4,30000,50000,1,0,8,1,1
76967912,設計工程師(台北),4,30000,50000,1,0,8,1,1
76467360,[30K起]空調冷凍技術人員(email),3,30000,40000,3,0,9.00,1,1
75973779,空調工程師(苗栗區),3,28000,45000,0,0,3.00,1,2
75973778,空調工程師(新竹區),3,28000,45000,0,0,3.00,1,2
75973777,空調工程師(桃園區),3,28000,45000,0,0,3.00,1,2
75628296,繪圖人員,3,28000,35000,0,0,8,1,1
71632867,餐飲廚房設計師,3,27000,60000,0,0,3.00,1,1
71035672,AUTO CAD繪圖員,3,40000,\N,1,0,9.00,1,1
57291720,水電繪圖設計人員,3,25000,40000,0,0,9.50,1,1
56378213,空調工程師(新北市),3,28000,35000,0,0,3.00,1,2
55665531,冷凍空調人員,3,28000,40000,0,0,3.00,1,1
11763916,設計工程師(新竹),3,30000,50000,0,0,8,1,1
55073823,水電空調繪圖員(台北市、新北市),0,28000,35000,1,0,8,1,0
91515874,冷氣安裝半技工（意者洽0926203952）,3,32000,34000,1,0,8.83,1,1
91502275,繪圖人員,3,30000,42000,2,0,9.00,1,2
91293439,冷氣安裝技工.技師,0,28000,60000,0,0,9.50,1,1
91293435,冷氣安裝半技工,0,28000,50000,0,0,9.50,1,1
91252743,專案管理工程師,3,40000,\N,3,0,8,1,2
91196365,施工圖繪製修改,0,35000,35000,0,0,8,1,1
85924699,機電繪圖人員,4,28000,39000,0,0,9.00,1,1
85195306,空調及無塵室設計工程師(有經驗者尤佳),3,40000,\N,0,0,9.00,1,2
84868573,現場工程師,3,32000,40000,0,0,9.00,1,1
79880877,冷氣空調安裝人員＜月入4-7萬＞，歡迎來電洽詢＞,0,40000,70000,1,0,9.50,1,0
79406754,工務助理~需駐廠,3,40000,\N,0,0,8,1,0
78593756,空調工程師,3,35000,70000,1,0,9.50,1,0
77806296,冷氣安裝技工/半技工(月薪28000元-35000元),0,28000,35000,0,0,8,1,1
76719813,空調規劃業務專員,3,25000,40000,0,0,9.00,1,1
76505777,機電工程師 (台中市),3,23800,28000,0,0,8,1,1
76441094,空調及無塵室設計工程師,3,32000,39900,0,0,9.00,1,2
76421766,繪圖人員,3,26100,28000,0,0,4.00,1,1
76188765,繪圖助理工程師,3,27000,38000,1,0,2.50,1,1
71574157,品管繪圖人員,3,23800,23800,1,0,9.00,1,1
91522455,繪圖助理,3,24000,32000,0,0,8,1,1
91506860,繪圖人員,0,26000,30000,0,0,8,1,0
91504053,商用空調主任工程師(台中),3,40000,\N,5,0,8,1,0
91485738,冷凍空調繪圖工程師,3,30000,40000,0,0,9.50,1,1
86004647,3D工程製圖人員,3,40000,\N,1,0,8,1,1
85993373,冷氣安裝運送人員,0,23800,35000,0,0,8,1,1
80291502,要會使用Auto Cad 2d 業務助理,3,24000,35000,0,0,8,1,0
80200185,空調工程師,3,40000,\N,1,0,2.50,1,1
80161538,空調繪圖人員,3,30000,36000,1,0,9.00,1,1
79944174,"設計助理,繪圖助埋",3,28000,35000,0,0,8,1,2
79878612,機電工程繪圖人員,3,28000,40000,0,0,2.50,1,1
79815701,水電工程師,3,40000,\N,2,0,8,1,1
79772713,消防設備安檢學徒 (歡迎電洽，薪資福利從優),3,23800,35000,0,0,9.00,1,1
79109297,消防設備安檢人員 (歡迎電洽，薪資福利從優),3,23800,42000,2,0,9.00,1,3
77826417,繪圖助理,0,23800,30000,0,0,9.25,1,2
77801131,工程師,3,30000,40000,0,0,9.50,1,1
77293115,繪圖工程師,3,23800,40000,3,0,8,1,1
76608146,機電工程師,3,40000,\N,2,0,8,1,0
54392819,空調專案主管,3,30000,50000,1,0,2.50,1,1
91538455,儲備幹部,4,40000,47000,0,0,8,1,5
91423028,室內裝修管理師(台中總公司),3,35000,70000,3,0,8,1,1
91413095,水電繪圖人員(五大管線),3,32000,42000,1,0,3.00,1,1
91307715,繪圖人員,3,30000,30000,1,0,8,1,1
91300993,消防設計工程師,3,30000,30000,1,0,3.00,1,1
91263459,繪圖助理(桃園總廠),3,28000,35000,1,0,9.17,1,1
91263394,繪圖助理(台北),3,28000,30000,1,0,9.17,1,1
91219144,無塵室/冷凍空調工程師/現場規劃工程師,0,35000,45000,0,0,9.50,1,1
91219142,無塵室/冷凍空調工程師/工程繪圖人員,0,35000,45000,0,0,9.50,1,1
91124942,冷凍空調設計工程師,3,30000,45000,3,0,3.00,1,1
91124928,機電工程設計工程師,3,30000,45000,3,0,3.00,1,3
85891995,空調工程規劃設計經理,4,50000,50000,4,0,3.00,1,2
85151099,空調工程師,3,30000,50000,1,0,8,1,1
77143490,工務助理,3,28000,28000,1,0,8,1,1
76601193,冷凍空調技師,3,100000,100000,10,0,3.00,1,1
55950076,開發設計繪圖人員,3,26000,30000,0,0,2.83,1,1
55556532,視圖人員,3,25000,28000,0,0,8,1,1
53675558,水電冷凍空調繪圖設計師,3,25000,35000,0,0,2.50,1,2
91542380,冷凍空調專業人員,4,38500,38500,0,0,8,0,1
91542160,機電繪圖工程師,3,32000,55000,1,0,8,1,1
12599042,空調工程師,0,30000,60000,1,0,3.00,1,3
91300996,水電繪圖人員,3,40000,40000,0,0,2.50,1,10
91491710,繪圖行政人員,3,28000,32000,0,0,8,1,1
84833506,助理工程師,4,30000,50000,0,0,9.00,1,1
77780087,冷凍空調監工,3,35000,45000,0,0,8,1,0
54410225,工務助理,3,23800,40000,0,0,3.00,1,1
54410212,機電空調工程師,3,23800,40000,1,0,3.00,1,1
84883409,空調工程規劃設計人員(3001415),3,40000,\N,4,0,3.00,1,1
91540606,畢業生專區※彰濱-google專案-電機助理工程師(薪優周休、外地另有租屋津貼),3,27500,40000,0,0,8,1,20
91443713,派遣至西門子公司_ Drafter 繪圖員(AutoCAD),3,40000,40000,0,0,9.00,1,1
85835354,機電繪圖設計師,3,28000,45000,1,0,9.00,1,1
85035393,營造廠文書人員,3,28000,40000,0,0,8,1,1
79033575,水電管路繪圖設計師,3,25000,60000,1,0,9.00,1,1
76928302,設計繪圖助理人員,3,32000,38000,1,0,3.00,1,1
91536249,行政繪圖助理,0,25000,25000,0,0,3.00,1,1
91536244,門市行政繪圖助理,0,25000,25000,0,0,3.00,1,2
91520114,營運管理部 業管一課技術專員,3,29000,35000,1,0,9.00,1,1
91516453,水電現場領班,0,52000,62000,1,0,8,1,3
91516446,水電師傅,0,41000,62000,1,0,8,1,1
91513033,(龍潭工務所)營建工程繪圖人員,3,40000,\N,5,0,9.00,1,1
91507632,繪圖人員,0,28000,40000,0,0,9.00,1,1
91507627,繪圖人員,0,28000,40000,0,0,9.00,1,1
91505196,助理工程師 (台中),0,27000,35000,0,0,9.00,1,2
91503961,繪圖工程師(約聘)-73F70,3,40000,\N,0,0,9.00,1,1
91502917,管線測試工程師(月薪+績效獎金),3,28000,35000,0,0,9.00,1,10
91502911,漏水管理工程師-大台中地區(月薪+績效獎金),3,28000,35000,0,0,9.00,1,2
91502910,管線測試工程師-大台中地區(月薪+績效獎金),3,28000,35000,0,0,9.00,1,2
91495174,照明處––專案(副)工程師,4,30000,36000,0,0,8,1,1
91495164,(照明處) 約聘工務工程師,3,29000,35000,2,0,8,1,1
91473805,工程設計製圖員,4,27000,30000,0,0,8,1,1
91455736,助理工程師(基隆),3,27000,30000,0,0,9.00,1,1
91451240,繪圖人員,3,26000,35000,2,0,9.00,1,1
91426380,繪圖人員,0,28000,40000,0,0,9.00,1,1
91286886,工務助理,0,25000,35000,0,0,2.50,1,1
91512986,(湖口工務所)營建工程繪圖人員,3,25000,28000,0,0,9.00,1,1
91213126,維修專員(南高屏),3,28000,32000,2,0,9.00,1,1
91130173,建築設計繪圖人員(苗栗),3,40000,\N,0,0,8,1,0
86027380,室內3D繪圖師,0,30000,37000,3,0,9.00,1,0
86021154,水電空調繪圖人員,3,33000,53700,0,0,8,1,0
86007968,設計助理,3,33000,35000,0,0,9.50,1,1
85991174,建築機電設計師,3,29500,35000,0,0,9.00,1,2
85883557,水電繪圖-意者請直接電洽,3,25000,35000,2,0,8,1,1
85850715,繪圖人員-意者請直接電洽,3,25000,35000,2,0,8,1,1
85150687,室內設計助理,3,25000,26000,0,0,8,1,1
85032845,台南繪圖人員,4,30000,45000,0,0,9.00,1,1
84856290,繪圖員,0,35000,35000,0,0,8,1,0
80188649,電力設計人員(台中區),3,40000,\N,2,0,8,1,1
80048201,水電,3,30000,50000,0,0,8,1,1
79915882,設計繪圖人員,3,30000,40000,3,0,9.00,1,1
79900364,BIM工程師,3,33000,53700,0,0,8,1,0
79513586,設計工程師-台中區,3,30000,35000,0,0,8,1,2
78592036,水電工地主任/薪優/電洽02-27036808,0,40000,\N,10,0,8,1,1
78534376,機電工程師,0,40000,40000,5,0,8,1,1
78468563,建築繪圖員 ／限本科系畢,3,27000,35000,1,0,2.50,1,1
78331280,機電主任、工地監工／主任,3,40000,\N,3,0,9.00,1,2
78324367,消防、機電設備維修保養人員(駐點保養人員),0,30000,30000,0,0,8,1,2
78317416,丈量繪圖人員(夜校生可),3,25000,35000,0,0,3.00,1,1
77826928,廠務工程師(高雄廠),3,26000,35000,1,0,9.00,1,2
77811784,行政繪圖人員,3,25000,32000,0,0,8,1,1
77789040,水電空調技術員,0,26000,38000,1,0,8,1,1
77756491,1.水電技師(請直接電洽手機應徵),0,40000,\N,1,0,8,1,0
77045505,水電製圖工程師,3,26000,26000,0,0,8,1,1
76968430,石材繪圖人員,3,40000,50000,3,0,9.50,1,0
76708218,業務助理(彰化),3,24000,28000,1,0,8,1,1
76386958,設計師助理,0,24000,28000,0,0,8,1,1
76183524,施工圖繪製工程師,3,30000,60000,3,0,2.50,1,1
75783049,3D機電繪圖人員,3,28000,40000,3,0,8,1,1
75587779,繪圖人員(薪25K~40K 意者可電洽02-22885718預約面試),3,25000,40000,1,0,9.75,1,1
75479092,繪圖/拆料人員,3,23800,40000,0,0,9.00,1,1
71669685,設計工程師(台北),3,29000,42000,0,0,9.00,1,1
56321718,消防繪圖設計師(月薪4萬起~年薪14個月),3,40000,\N,3,0,3.00,1,1
55817855,水電工程人員,3,40000,\N,3,0,8,1,1
54561917,消防繪圖助理,3,25000,35000,0,0,3.00,1,0
53436528,繪圖員(台北),3,29000,42000,0,0,9.00,1,1
53056852,工程部-技術員,3,30000,35000,1,0,8,3,1
53470159,繪圖員(高雄),3,29000,42000,0,0,9.00,1,1
53480847,設計工程師(高雄),3,29000,42000,0,0,3.00,1,1
91545230,水電工程師,3,35000,45000,2,0,9.00,1,0
91545053,太陽光電繪圖人員,3,23800,30000,1,0,9.50,1,1
91539913,繪圖工程師,3,25000,25000,0,0,8,1,2
91537061,廠務系統設計工程師-新竹區,3,30000,35000,0,0,8,1,1
91529923,機電繪圖工程師,3,40000,\N,0,0,8,1,1
91526434,繪圖員(楊梅廠),3,30000,30000,1,0,9.00,1,1
91523062,繪圖員(2年經驗者),0,30000,30000,0,0,8,1,1
91523059,繪圖員(無經驗可),0,25000,25000,0,0,8,1,1
91522190,行政助理,0,40000,\N,2,0,8,1,1
91514154,水電工程師,4,40000,\N,3,0,8,1,1
91512628,製圖人員,0,30000,30000,0,0,9.00,1,1
91503107,水電工程師,3,35000,40000,2,0,3.00,1,1
91497576,空調水電消防人員.,0,30000,50000,0,0,9.00,1,2
91495925,太陽能工程系統設計工程師,3,36000,55000,0,0,8,1,1
91495919,太陽能系統工程設計經理,3,55000,70000,5,0,8,1,1
91495899,太陽能工程助理管理師,3,28000,33000,0,0,8,1,1
91493440,空調水電消防人員,0,30000,50000,0,0,8,1,2
91490601,【設計部】工地現場工程師(台南),3,28000,28000,0,0,9.00,1,1
91487415,繪圖設計人員.,3,23800,35000,0,0,8,1,1
91484606,機構&製圖設計工程師,3,40000,\N,3,0,9.00,1,1
91477690,繪圖加工技術員(保障身障法定名額),3,30000,32000,0,0,8,3,1
91465079,系統櫃、廚具設計繪圖人員,0,26000,33000,0,0,8,1,1
91464835,【南部】工程設計繪圖設計師,3,30000,50000,1,0,9.00,1,1
91464834,【中部】工程設計繪圖設計師,3,30000,50000,1,0,9.00,1,1
91464833,【北部】工程設計繪圖設計師,3,30000,50000,1,0,9.00,1,1
91448462,文書助理,0,28000,30000,0,0,9.00,1,1
91434505,設計部繪圖助理工程師,3,28000,28000,0,0,9.00,1,1
91433755,水電工程師,4,40000,\N,0,0,8,1,0
91425236,室內設計-繪圖人員,0,28000,32000,0,0,9.50,1,1
91262761,太陽能鋁支架繪圖人員/儲備幹部,3,40000,\N,3,0,9.00,1,1
91248999,工務繪圖人員,3,30000,30000,0,0,8,1,1
91209930,電腦繪圖員,3,40000,\N,0,0,8,1,1
91199297,建築設計師助理,4,26000,33000,1,0,8,1,1
91183125,工地主任,3,40000,\N,2,0,2.50,1,0
91176062,繪圖人員,3,27000,32000,0,0,8,1,2
85984811,繪圖人員(具經驗),3,23800,28000,0,0,8,1,1
85227256,焊接/配管工程師(台南),3,35000,50000,1,0,9.00,1,0
85187221,水電師傅，學徒,0,30000,40000,0,0,8,1,0
85104081,水電繪圖員,0,40000,\N,3,0,8,1,1
85067565,機電工程師(信義區，雙北市),3,34000,55000,2,0,8,1,0
85025937,空調工程圖面繪製人員,3,35000,45000,5,0,9.00,1,0
84856663,建築繪圖人員,3,30000,45000,0,0,8,1,1
84832251,機電工程BIM儲備工程師,4,35000,40000,0,0,9.00,1,1
80292622,繪圖人員-台中廠,3,24000,30000,1,0,8,1,1
80254091,【總務組】電務技術員,3,32000,35000,0,0,8,3,1
80223364,設計助理【週休$28k起，歡迎電洽0935-577-889林小姐】,3,28000,33000,0,0,9.00,1,1
80041028,"電腦文書行政(應畢可,請親洽)",3,24000,30000,0,0,9.50,1,0
79878236,繪圖人員,3,23800,30000,0,0,9.50,1,0
79722250,科技廠機電工程師,4,30000,40000,1,0,9.00,1,2
79557503,工務助理,0,26000,35000,0,0,8,1,3
79522557,機電監造工程師(高雄),3,38000,50000,3,0,8,1,0
79402298,繪圖人員(請直接電話聯絡),3,23800,23800,1,0,9.00,1,1
79109935,機電繪圖員,0,40000,\N,0,0,8,1,1
78612700,設計規劃人員,3,25000,32000,0,0,4.00,1,1
78542847,塑材配管技師(台南)(意者請洽陳先生預約面試 0963-586-021),0,40000,45000,0,0,9.25,1,0
78481148,機械製圖設計人員,3,28000,42000,0,0,9.00,1,1
78255349,設計助理,3,28000,30000,1,0,8,1,1
77355365,消防設備士,0,40000,\N,0,0,9.50,1,1
77308149,繪圖行政助理,3,31000,36000,2,0,8,1,1
77046046,設計繪圖專員(需會AUTOCAD),3,27000,33000,1,0,3.00,1,1
77025951,設計工程師,0,32000,50000,0,0,9.50,1,1
77025946,電腦繪圖工程師(建築土木給排水繪圖),3,32000,50000,0,0,9.50,1,1
91499389,室內設計師(【 電洽 07-5549668  2年以上經驗 本科系 】,3,32000,40000,2,0,8,1,0
91550283,室內設計助理,0,25000,40000,0,0,3.00,1,1
91550266,室內設計師,0,28000,40000,0,0,3.00,1,1
91548887,設計儲備主管,0,35000,40000,5,0,2.50,1,1
91546036,設計助理,3,25000,40000,0,0,9.00,1,1
91487535,室內設計師,0,32000,45000,2,0,8,1,1
91470480,【歐德傢俱連鎖事業】徵業務設計師-淡水店(業務戰將享公司招待國外旅遊),3,23800,40000,1,0,8,1,0
91427833,室內設計 助理設計師,3,28000,28000,5,0,8,1,1
91427829,室內設計師,3,32000,32000,5,0,8,1,1
91299626,專案設計師桃園,4,40000,40000,3,0,8,1,1
91248269,室內設計兼監工,0,30200,45000,0,0,9.00,1,1
91233521,設計助理,3,25000,38000,0,0,9.00,1,1
91233518,設計師,3,40000,\N,0,0,9.00,1,1
91187092,室內設計/監工,0,30200,45000,0,0,9.00,1,1
91142880,(松山區) 室內設計助理 (薪約25K.剛畢業或在校生均可.週休二日.速洽陳小姐0926-812-286),4,32000,35000,3,0,9.00,1,1
86023611,室內設計師,0,40000,\N,0,0,8,1,1
85915756,德國進口廚具規劃業務(高雄美術館旗艦店),4,25000,30000,1,0,8,1,1
85903522,室內設計師(台中分公司),4,30000,30000,2,0,8,1,1
85863703,室內設計師,3,35000,35000,2,0,9.00,1,1
85858948,業務設計師(台中-青海家樂福店),3,23800,40000,1,0,8.00,1,1
85182112,室內設計師,4,33000,40000,3,0,3.00,1,1
85120413,室內設計助理,3,30000,35000,2,0,8,1,1
84807101,室內設計師 (薪約32K~35K.週休二日.速洽陳小姐0926-812-286),4,32000,35000,3,0,9.00,1,1
84794484,室內設計監工,3,40000,\N,2,0,3.00,1,1
80229569,業務設計師(豐原家樂福店),3,23800,40000,1,0,8.00,1,1
80172642,裝修工程師,3,30000,70000,2,0,8,1,0
80104652,室內設計師,3,45000,55000,5,0,8,1,1
79800018,室內設計師,3,25000,35000,0,0,3.00,1,1
79800010,室內設計助理,3,23800,30000,0,0,3.00,1,1
79786977,室內設計師,3,40000,\N,3,0,8,1,3
79773873,室內設計師,3,40000,40000,3,0,8,1,1
79773834,設計助理,0,24000,27000,0,0,8,1,1
79562339,助理設計師,3,26000,34000,1,0,11.50,1,1
79510351,室內規劃師(室內設計),4,30000,80000,2,0,11.50,3,1
79429401,室內設計師,3,40000,\N,0,0,8,1,1
78581289,設計助理,3,23800,26000,0,0,8,1,1
78580919,門市銷售人員,3,23800,26000,0,0,8,0,1
77279537,繪圖人員,3,23800,23800,0,0,9.00,1,1
76775245,繪圖人員,3,28000,35000,1,0,8,1,1
76734316,業務設計師(五權店),3,23800,40000,1,0,8.00,1,1
76664089,3.建築模型繪圖製作人員,0,25000,25000,0,0,8,1,1
76610709,設計助理,0,25000,50000,0,0,9.50,1,1
76530084,設計師助理,3,26000,32000,1,0,8,1,1
76344962,系統廚櫃業務助理,0,25000,50000,0,0,9.50,1,1
75883343,業務設計師(新竹),3,23800,40000,1,0,8.00,1,1
73670962,業務設計師(板橋區),3,23800,40000,0,0,8.00,1,1
55236381,室內設計師,4,40000,\N,3,0,8,1,1
91543886,室內設計師,4,36000,40000,2,0,8,1,1
91539048,4-1《裝修設計部》公設設計師,3,40000,\N,5,0,8,1,2
91533824,《營建部》裝修工程師,4,40000,55000,1,0,8,1,1
91522813,華泰名品城 內裝管理主任,4,40000,\N,3,0,8,1,1
91518948,室內空間製圖,4,32000,36000,2,0,8,1,2
91518803,《裝修設計部》行政設計助理   ★無經驗可★,3,26000,38000,1,0,8,1,1
91514786,室內設計師,3,30000,40000,3,0,8,1,1
91513949,*設計繪圖人員*,3,28000,40000,0,0,8,1,2
91512928,下單拆料人員-台中,0,28000,28000,0,0,8,1,1
91491915,室內設計師,3,40000,\N,4,0,9.50,1,1
91491910,助理設計師,3,25000,35000,2,0,9.50,1,1
91485532,室內設計師、設計助理,0,31000,31000,0,0,8,1,1
91480374,設計助理/工務,0,40000,\N,0,0,8,1,0
91465704,門市設計師,3,27000,30000,3,0,8,3,1
91465702,廚具助理設計師(台南),3,25000,30000,2,0,9.00,1,1
91463398,室內設計師,3,30000,50000,1,0,8,1,0
91457845,專案執行室內設計師,4,50000,50000,2,0,9.50,1,1
91450329,《營建部》現場工程師（大台北地區）,4,40000,55000,1,0,8,1,1
91450254,4《裝修設計部》專案設計師,3,35000,60000,5,0,8,1,2
91433760,規劃部 高級專員,3,40000,\N,5,0,8,1,1
91433759,設計專員,3,40000,\N,2,0,8,1,1
91258305,工程技師-系統櫥櫃組裝-嘉義、台南、高雄,0,23800,40000,2,0,8,1,0
91256186,3D美編、社群文案專員(有室內設計3D‘s Max繪圖實務者尤佳),4,31000,35000,1,0,9.00,1,1
91243994,室內設計助理,0,23800,25000,0,0,9.50,1,0
91211928,室內設計助理,0,24000,26000,0,0,8,1,0
91200267,《總公司》室內設計工程師,0,29000,40000,1,0,9.00,1,1
91191803,室內/建築 設計師,3,26000,26000,1,0,9.00,1,1
91134651,設計助理,3,25000,30000,1,0,8,1,1
91130054,室內設計人員,3,40000,\N,0,0,8,1,0
91126660,工務人員(熟外牆門窗),0,40000,\N,0,0,8,1,1
91126588,室內裝修監工人員,0,40000,\N,0,0,9.00,1,1
91115621,設計助理,4,26000,28000,1,0,9.00,1,1
86008463,室內設計師,0,40000,40000,5,0,9.00,1,0
85980626,繪圖人員,3,28000,32000,1,0,9.00,1,1
85975592,室內設計/設計助理,3,23800,23800,0,0,8,1,1
85943488,業務設計師-國光店 (台中),3,23800,40000,1,0,8,1,0
85866904,業務助理-市府店,3,23800,40000,2,0,8,1,1
85864127,室內設計師,4,40000,55000,2,0,9.50,1,1
85864115,助理設計師,4,32000,36000,1,0,9.50,1,0
85852720,室內設計助理,0,27000,35000,0,0,9.00,1,0
85852718,室內設計師,0,40000,\N,2,0,9.00,1,0
85849833,台中 設計助理,4,26000,32000,3,0,3.00,1,1
85161612,室內設計助理-桃園,0,26000,28000,0,0,8,1,1
85150684,室內設計師,3,23800,80000,1,0,8,1,1
85057639,設計助理,0,26000,28000,0,0,8,1,1
85054223,室內設計師,3,40000,80000,1,0,8,1,1
84876228,設計助理,0,26000,35000,0,0,9.00,1,1
84842234,設計師(薪24000~42000起),3,24000,42000,3,0,3.00,1,0
80117073,室內佈置規劃人員,3,40000,\N,2,0,9.83,1,1
80107589,"繪圖, 行政, 門市銷售",3,23800,30000,1,0,9.00,1,1
79943684,繪圖人員,0,35000,35000,0,0,8,1,1
79776009,業務設計師-平鎮店 (底薪+高額獎金),3,23800,40000,1,0,8,1,1
79775989,【歐德傢俱連鎖事業】徵業務設計師-天母店(業務戰將享公司招待國外旅遊),3,23800,40000,1,0,8,1,0
79775951,【歐德傢俱連鎖事業】徵業務設計師-彰化店(業務戰將享公司招待國外旅遊),3,23800,40000,1,0,8,1,2
79775946,【歐德傢俱連鎖事業】徵室內設計/設計助理-八德店,3,23800,40000,1,0,8,1,3
79775940,【歐德傢俱連鎖事業】徵業務設計師-中壢店(業務戰將享公司招待國外旅遊),3,23800,40000,1,0,8,1,1
79775517,【歐德傢俱連鎖事業】徵業務設計師-中山店(業務戰將享公司招待國外旅遊),3,23800,40000,1,0,8,1,0
79775491,【歐德傢俱連鎖事業】徵業務設計師-中華店(業務戰將享公司招待國外旅遊),3,23800,40000,1,0,8,1,0
79775465,【歐德傢俱連鎖事業】徵業務設計師-市府店,3,23800,40000,1,0,8,1,0
79775422,【歐德傢俱連鎖事業】徵業務設計師-新北市地區招募(業務戰將享公司招待國外旅遊),3,23800,40000,1,0,8,1,0
79730081,設計助理,0,23800,40000,2,0,9.00,1,1
79574124,總營業處-業務專員(台北),3,28000,31000,0,0,8,1,1
79564578,室內設計/設計助理,3,23800,30000,0,0,8,1,1
78519030,室內設計師\設計助理,0,23800,30000,0,0,8,1,0
78503148,助理設計師,3,32000,45000,2,0,8,1,1
78503141,室內設計師,3,40000,\N,2,0,8,1,1
78401976,室內設計師,3,35000,45000,3,0,8,1,1
77289976,商空 / 活動佈展設計師,3,30000,50000,2,0,9.00,1,1
77267613,設計助理,0,26000,32000,0,0,8,1,1
77246117,室內設計助理,3,25000,32000,1,0,9.00,1,2
77246093,室內設計師,3,32000,45000,3,0,9.00,1,1
77246081,設計部經理,3,45000,45000,5,0,9.00,1,1
77125082,室內設計助理設計師	.,4,32000,45000,3,0,9.00,1,1
77044417,室內設計師\設計助理,3,23800,23800,0,0,4.00,1,1
77047737,室內設計助理【 電洽 07-5549668  1年以上經驗 本科系 】,3,25000,30000,1,0,8,1,0
77029263,設計助理,3,23800,28000,1,0,9.00,1,1
76977176,室內設計師,4,40000,\N,3,0,9.00,1,1
76946079,助理設計師,4,32000,35000,2,0,2.50,1,1
76942802,設計助理,3,23800,23800,0,0,8,1,1
76841115,室內設計助理	,3,25000,32000,1,0,9.50,1,1
76727962,繪圖設計人員,3,30000,42000,2,0,9.00,1,1
76575307,室內設計人員(苗栗),3,40000,\N,0,0,8,1,0
76548250,空間設計助理,3,32000,32000,0,0,2.50,1,1
76347532,室內設計師【歡迎條件優秀有經驗的您，薪優應聘詳談】,3,40000,40000,2,0,9.00,1,1
71623795,室內設計師 設計助理,3,23800,30000,0,0,8,1,1
71568394,室內設計/設計助理,3,23800,30000,0,0,4.00,1,1
71335126,室內設計師,0,30000,45000,3,0,3.00,1,2
91490321,景觀繪圖人員,3,28000,45000,0,0,8,1,1
91464978,園藝景觀人員,0,27000,27000,0,0,9.00,1,1
91220863,"園藝景觀施工人員-彰化二林(無經驗可,園藝科系畢業尤佳)",3,30800,41600,0,0,9.00,1,2
91511698,視覺設計人員,0,23800,35000,0,0,8,1,1
91511671,馬賽克磚技術人員,0,23800,35000,0,0,8,1,1
