job_id,job_name,degree,low_salary,high_salary,exp_year,job_type,worktime,isnight,needed_num
79945915,沖床操作員1,0,27000,27000,0,0,9.50,1,1
79699060,折床學徒,0,26000,27500,0,0,8,1,1
79433393,沖床人員,3,26000,26000,0,0,9.33,1,0
79221422,折床操作員,3,27000,27000,0,0,2.67,1,0
78602818,沖壓技術員,0,25000,29000,5,0,8,1,1
78405091,沖壓技術人員(需有相關技術),3,40000,\N,1,0,8,1,1
78251299,沖床操作員*,0,27000,27000,0,0,9.50,1,1
77826140,沖床機器技術員.,0,27000,27000,0,0,9.50,1,1
77340301,模具維修工程師,3,30000,38000,3,0,8,1,1
76809167,沖床作業員(待優25K~33K),0,25000,33000,2,0,8,1,0
76731252,沖床人員,0,27000,32000,0,0,9.17,1,1
76019298,折床技術員,0,23800,26200,0,0,8,1,1
75850510,CNC折床人員,3,30000,30000,0,0,9.00,1,1
75801103,沖床操作技術員,0,27000,27000,0,0,9.50,1,1
75524183,沖床作業員(意者可親洽或電話聯絡),0,28000,35000,0,0,3.00,1,2
73666512,沖床作業員,0,25000,35000,0,0,9.00,1,0
70752035,沖床作業員,0,28000,32000,0,0,3.00,1,1
57523659,研磨人員,0,24800,33000,1,0,3.00,1,0
56396623,機器操作員***,0,27000,27000,0,0,10.00,1,1
56282413,1.現場人員,3,23800,40000,1,0,3.00,1,2
55931226,沖模技術人員,0,27000,27000,0,0,3.50,1,1
91535846,沖床技術人員,3,27000,30000,0,0,9.00,1,1
91500320,沖壓技術員,3,28000,32000,1,0,8,1,1
91471066,鋁窗沖料師傅,0,35000,35000,0,0,8,1,1
91454950,CNC沖孔作業員,0,23800,29000,0,0,9.50,1,1
91415820,沖床作業員,3,30000,30000,1,0,3.00,1,2
91306974,鈑金沖壓作業員,0,27000,36000,0,0,9.00,1,3
91302257,油壓沖床技術人員,0,28000,30000,0,0,9.00,1,1
91278056,沖床技術人員,3,27000,30000,2,0,8,1,1
91275962,沖床模具技術人員,0,40000,\N,3,0,9.50,1,1
91306623,鑽孔攻牙半技工(周休二日),0,27000,27000,0,0,8,1,0
85841228,傳統車床學徒,0,23800,26000,0,0,8,1,1
85841225,傳統車床半技師,0,23800,30000,0,0,8,1,1
85228123,傳統車床技師,3,36000,36000,1,0,9.00,1,1
85214304,零組件工程師,0,23800,40000,0,0,8,1,1
85214052,產品工程師,0,23800,40000,0,0,8,1,1
85214027,精密機械工程師,0,23800,40000,0,0,8,1,1
85214026,操作員,0,23800,40000,0,0,8,1,1
85202067,機械製造人員,0,25000,37500,0,0,8,1,1
85199441,傳統銑床，車床操作員,0,24000,40000,0,0,8,1,1
85198318,車床學徒，實習生(具丙級車床証照),3,24000,40000,0,0,9.00,1,1
85195003,車床技師(能獨立操作機台),3,24000,40000,0,0,9.00,1,1
84884598,好職缺-傳統車床 /學徒/半技師/技師,3,25000,39000,0,0,3.00,1,1
77168182,桌上傳統車床師父(周休),0,35000,35000,0,0,9.00,1,1
77092449,傳統車床人員(意者請電洽),0,30000,35000,1,0,9.00,1,0
76668942,傳統車床師父,0,30000,50000,0,0,3.00,1,0
76216418,維修人員,0,36000,45000,1,0,8,1,0
75722699,車床人員,3,32000,38000,1,0,3.00,1,1
71688022,自動車床技工、學徒,0,40000,\N,1,0,2.50,1,0
71581731,CNC 和 傳統車/銑/龍門鉋床技工,3,40000,\N,5,0,8,1,0
71327857,傳統車床/ 技師,3,25000,39000,0,0,3.00,1,1
70555121,銑床半技工/學徒,0,24000,35000,0,0,3.00,1,1
58861250,銑床技工,0,25000,40000,1,0,3.00,1,1
91546142,傳統車床師傅,0,25000,39000,2,0,8,1,1
91423364,傳統車床師傅,0,40000,\N,2,0,8,1,1
91306625,桌上傳統車床半技工(周休),0,27000,27000,0,0,9.00,1,0
91221624,傳統車床技術員,3,28000,32000,2,0,8,3,1
85000497,傳統铣床人員(電洽優先錄取),0,25000,50000,2,0,8,1,1
84834843,維修員,3,30000,35000,2,0,8,1,1
80035593,車床技術員/儲備幹部(高雄-岡山),3,25000,35000,0,0,9.00,1,1
79728618,傳統銑床技工,0,28000,38000,0,0,8,1,0
78613275,鉗工,0,28000,45000,3,0,9.00,1,0
78592997,cnc車床操作員,3,26000,30000,1,0,8,1,1
78592928,車床技師,3,32000,50000,3,0,8,1,1
78521444,工務人員,3,23800,32000,1,0,9.00,1,1
77780018,傳統車床人員,3,28000,28000,2,0,9.00,1,2
77281673,【週休二日】工廠師傅或學徒,3,24000,30000,0,0,9.50,1,1
77095289,CNC車床作業員,0,24000,26000,0,0,9.00,1,1
77093468,【親洽】傳統車床人員,0,23800,28000,0,0,8,1,1
77039262,傳統車床加工組立人員,0,30000,50000,0,0,8,1,1
76763480,鑽孔攻牙師傅(周休二日),0,35000,35000,0,0,8,1,1
76706267,傳統車床技工 ,0,23800,39999,0,0,8,1,1
76037026,模具學徒,3,26000,30000,0,0,3.00,1,1
75980528,傳統車床技師,0,30000,30000,3,0,9.33,1,1
75787902,CNC車床人員,0,35000,40000,0,0,8,1,1
75687211,機械技術員,3,27000,32000,0,0,9.00,1,1
71648991,車床操作員,0,23800,35000,1,0,8,1,1
91544501,車床/銑床師傅,0,23800,45000,0,0,9.50,1,1
91544110,折床技工/半技工,0,27000,30000,0,0,9.00,1,0
91524251,CNC車銑複合機學徒,3,24000,24000,0,0,8,1,1
91518419,傳統車床操作人員,3,28000,28000,0,0,8,1,1
91516135,傳統車床人員,0,27000,32000,0,0,9.33,1,1
91306054,車床技術人員-具備一年以上相關經驗,0,25000,35000,0,0,9.50,1,1
91288976,車床人員,0,27000,35000,0,0,8,1,1
91227037, MC 加工技術員,0,24000,40000,0,0,2.83,0,0
91226940, MC 加工技術員,0,24000,40000,0,0,2.83,0,0
85954607,現場機台操作人員 (桃園蘆竹 瑞獅廠)-無經驗可，歡迎二度就業 ,0,28000,30000,0,0,8,1,0
85898783,傳統車床人員,0,30000,40000,1,0,9.00,1,1
85090302,傳統車床操作技術士 【金鞍南崁廠】,3,37000,38000,1,0,9.00,1,1
85042679,CNC車床技術人員,3,37000,42000,0,0,8,3,1
57301497,傳統銑床技術員,0,25000,40000,0,0,3.00,1,1
79844426,CNC铣床人員(電洽優先錄取),0,30000,50000,2,0,8,1,1
79402250,CNC铣床師傅(30-50K),0,30000,50000,2,0,8,1,1
79044978,傳統銑床技師..,0,30000,30000,0,0,9.33,1,1
77275629,CNC銑床技工/半技工/學徒,0,28000,40000,0,0,8,1,1
77009636,中班-現場機台操作員(無經驗可),3,23800,27000,0,0,15.50,2,3
76543444,銑床技術員-台中,3,28000,30000,0,0,8,1,0
71041216,CNC銑床操作技術人員_待優,3,23800,40000,1,0,3.00,1,1
57020878,臥式加工技術員(工業區),3,32000,40000,0,0,8.00,3,1
91522663,傳統銑床人員,0,30000,30000,0,0,9.00,1,1
91500173,CNC龍門銑床學徒(嘉義大埔美園區),0,26000,40000,0,0,3.00,1,1
91443307,CNC銑床半技師,3,26000,35000,1,0,9.00,1,0
91418144,"傳統銑床人員技術員(具傳產經驗尤佳)(薪27,000起)",3,27000,27000,1,0,9.00,1,1
91301802,CNC銑床傳統銑床師傅,0,23800,35000,0,0,8,1,1
91262368,CNC龍門銑床工程師(中班人員),0,26000,26000,0,0,16.00,0,1
85181700,CNC龍門銑床工程師(嘉義大埔美園區),0,26000,40000,0,0,3.00,1,1
85129639,CNC銑床師父,3,40000,40000,3,0,9.00,1,1
85074711,CNC龍門銑床工程師(大夜班人員),0,26000,26000,0,0,6.00,0,1
85024126,CNC銑床技術員,3,35000,38000,1,0,3.00,1,1
84875669,車床人員(固定休六日),0,28000,33000,1,0,9.00,1,1
84869102,銑床人員,0,27000,35000,0,0,9.00,1,2
84827398,中班CNC铣床人員,0,26000,26000,0,0,15.50,0,1
80258542,傳統車床人員,0,23800,40000,0,0,9.00,1,1
80201278,車床加工人員,3,30000,40000,3,0,9.00,1,2
79927800,CNC加工人員,0,30000,50000,0,0,8,1,1
79420355,機械作業員(薪28000~35000起),3,28000,35000,0,0,3.00,1,1
78415318,傳統車床,0,28000,35000,2,0,9.50,1,0
78357973,機械組立學徒,0,25000,27000,0,0,3.00,1,3
77801067,機械維修技術人員,0,26000,35000,0,0,9.00,1,0
77243112,CNC銑床操作員,0,35000,40000,0,0,3.00,1,1
77101688,車床 加工技術員,3,26000,30000,1,0,2.83,0,0
77092343,CNC車床/銑床技師,0,30000,40000,0,0,8,1,1
77041317,旋臂鑽床技術人員,0,25000,28000,0,0,9.50,1,1
76571989,傳統銑床半技工(無經驗可),0,24000,35000,0,0,3.00,1,1
76079776,車床人員/工程師,0,27000,31000,1,0,8,3,1
75821629,CNC銑床人員,0,30000,30000,0,0,3.00,1,1
75740064,車床人員,3,26000,35000,1,0,3.00,1,1
75694814,CNC銑床作業人員(學徒),0,25000,25000,0,0,3.00,1,1
59314049,傳統車床/傳統銑床技術人員,0,26000,35000,0,0,8,1,2
54947998,機械組立人員,0,25000,33000,0,0,3.00,1,1
91533778,傳統車床人員(意者可親洽或電洽),0,23800,23800,0,0,8,1,1
91531747,銑床師父,0,25000,32000,2,0,2.50,1,1
91530258,"傳統車,銑床學徒",3,28000,32000,0,0,8,1,1
91519777,【電洽優先】日班CNC銑床技師*薪4萬起*,0,40000,45000,3,0,8,1,1
91493267,傳統銑床技術員,3,23800,50000,1,0,9.50,1,1
91473003,(1531)銑床人員,0,28000,48000,1,0,8,3,4
91472946,(1531)CNC車床人員,0,28000,48000,1,0,8,3,4
91472926,(1531)走刀凸輪機車床人員,0,28000,48000,1,0,8,3,4
91447218,生技技術,3,30000,45000,1,0,9.00,1,1
91294499,銑床加工技師,0,30000,45000,3,0,9.00,1,0
91243360,CNC銑床師父,0,40000,40000,0,0,8,1,1
91211172,CNC臥式搪床技師,0,30000,45000,7,0,9.00,1,1
91185098,CNC銑床技術人員-意可請親洽或電話聯絡,0,35000,35000,0,0,9.00,1,1
91137813,CNC銑床工程師,0,40000,\N,0,0,8,1,1
86018088,車鉗技術員 ,0,25000,45000,2,0,9.00,1,0
85937087,銑床技術員,0,24000,35000,0,0,8,1,1
85185186,【電洽優先】晚班CNC銑床技師,0,30000,35000,1,0,8,2,1
85136542,學徒*起薪2萬7*,0,27000,30000,0,0,8,1,1
85072799,CNC銑床師父,0,35000,40000,0,0,8,1,1
85022286,銑床技術員,0,30000,35000,0,0,8,1,1
84888177,CNC銑床操作員,3,26000,33000,0,0,9.00,0,1
84855827,CNC銑床學徒、半技師(薪25000~35000起),3,25000,35000,1,0,8.50,1,1
80276063,CNC銑床(cadcam)人員  (電洽07-7354732) ,0,24000,24000,0,0,9.00,1,0
79825661,CNC車銑複合操作人員(歡迎應屆畢業生),3,25000,35000,0,0,8,1,1
91208942,剪台技術員,3,28000,30000,0,0,9.00,1,0
91431503,現場作業員,3,30000,35000,0,0,8,1,1
91290241,裁線組員(電力電纜廠),3,25000,30000,0,0,9.00,1,1
85833441,線割操作員,0,24000,34000,0,0,9.00,1,4
71624655,機械加工組裝技術人員,0,28000,35000,0,0,3.00,1,1
55778655,線割機操作技術員,3,28000,35000,1,0,8,0,1
91424609,螺司多沖技術員,0,30000,45000,0,0,8,1,1
85968592,雷射應用工程師,3,32000,42000,5,0,8,1,0
85104242,配管工程助理/學徒(無經驗可),0,26000,33000,0,0,9.50,1,1
85104232,配管工程人員/自動焊人員,0,33000,40000,0,0,9.50,1,1
85054493,台南官田-機械工務員,3,27600,33600,1,0,9.00,1,1
78590443,CNC自動車床人員(學徒可),0,23800,23800,0,0,8,1,0
78365251,CNC自動車床半技工,0,23800,30000,0,0,8,1,0
78313890,僑剪加工師傅,0,40000,45000,2,0,9.00,1,1
77789448,CNC線切割技術人員,3,28000,28000,0,0,9.00,1,3
77251677,線切割技術人員,3,26000,28000,0,0,8,3,1
76732886,焊接技術人員,3,25000,35000,1,0,9.00,1,1
76513154,剪台技術員,3,25500,25500,0,0,9.00,1,0
75677563,CNC線切割操作員,3,25000,32000,2,0,8.00,1,0
59417169,CNC切割成型(歡迎電洽),0,26000,30000,0,0,3.00,1,1
91525997,線切割人員,0,35000,50000,0,0,8,0,2
91522619,線割機操作人員,0,30000,40000,2,0,9.00,1,2
91307696,鋁料裁切組裝人員,3,23800,35000,1,0,2.50,1,0
91251869,CNC車床(走刀式) 技師,0,30000,45000,0,0,8,1,1
79764991,線割放電操作員,3,26000,44000,0,0,8,3,1
78575171,CNC車床技術員(MasterCAM),3,28000,40000,1,0,8,1,1
76463857,CNC線切割-半技師,0,29000,29000,0,0,8,0,1
76071966,CNC線切割現場學徒,0,27000,27000,0,0,8,1,1
58387206,CNC鑽孔操作員,0,26000,30000,0,0,8,1,0
55552707,CNC線切割現場人員(33K~45K 中夜班津貼另算 意者請洽林小姐 0930-606-080 ),0,33000,45000,0,0,8,3,2
53445633,CNC線切割現場師父,0,33000,33000,2,0,8,0,1
91249058,線切割機台操作員(大夜班),3,25000,35000,1,0,14.67,2,1
86004685,機械組裝人員,3,25000,35000,0,0,8,1,1
85943851,配管學徒-台中后里,0,25000,30000,0,0,8,1,1
84812344,線切割技術人員,0,30000,40000,1,0,9.00,1,1
84803970,配管師父-台中后里,0,30000,50000,2,0,8,1,1
80147680,Z0707-焊接技術員-中班,3,30000,42000,1,0,15.50,0,1
79889219,技術人員-CNC車铣複合機,0,25000,60000,0,0,8,0,0
79047440,裁剪操作員,0,25000,30000,0,0,9.00,1,1
76350906,廠內製造部技術師♥薪優福利完善/調薪迅速♥,0,40000,\N,0,0,9.00,1,0
76006006,電焊人員,3,25000,35000,0,0,8,1,1
75636568,機械操作技術員,3,26000,26000,1,0,8,0,1
75586689,Z0707-焊接作業員,3,40000,\N,0,0,9.17,1,1
59628053,CNC線切割技術人員,3,25000,35000,0,0,9.00,1,1
91505614,維護人員,3,35000,40000,0,0,8.00,0,1
91448409,玻璃安裝技師(歡迎電洽03-2151998),0,28000,28000,3,0,8,1,0
91415692,鈑金焊接技術員(彰化廠),0,28000,38000,0,0,8,1,1
91184778,【台東廠】CNC線切割工程師(1110-1903),3,40000,\N,2,0,8,1,1
91174324,線切割師傅,0,35000,50000,0,0,8,0,2
91116111,雷射操作技術員,3,28000,35000,1,0,9.00,1,1
85848960,機台操作人員-鐵板切割,0,28000,35000,0,0,9.50,1,2
85155958,雷射技術人員 (待優 歡迎電洽預約面試),0,28000,35000,2,0,9.00,1,0
85130890,現場火造作業員,3,30000,35000,0,0,9.00,1,1
84993408,CNC線割技術員,3,24000,40000,0,0,8,1,1
84875144,CNC技術人員(日班),0,25000,35000,0,0,9.00,1,2
84807745,模具線切割高級技術員,3,28000,45000,0,0,8,3,1
80154716,塑膠模具技術員,3,25500,33000,0,0,9.00,1,1
80109125,電銲人員,0,23800,29000,0,0,8,1,1
78459955,CNC車床工程師,3,32000,60000,0,0,8,1,2
78357201,CNC氧氣，電離子切割人員(學徒可),0,23800,30000,0,0,9.00,1,0
77069803,CNC線切割技術人員【請電洽約面試】,0,24000,24000,0,0,8,1,1
76960982,雷射切割操作員,3,27000,40000,0,0,9.00,1,1
76585670,CNC銑床/銑床技術員,3,28000,30000,0,0,8,1,1
76475789,線切割技術員,3,23800,35000,1,0,8,1,1
75748966,CNC 線切割技術員,3,25000,40000,0,0,8,0,0
58949298,CNC線切割電腦繪圖員(意者速洽毛小姐29717456分機21 或親洽面試),0,23800,29000,0,0,3.00,1,1
58949295,CNC線切割操作員(意者速洽毛小姐29717456分機21 或親洽面試),0,23800,29000,0,0,3.00,1,1
57032708,CNC 線切割技師 ; 半技師 ; 學徒,3,23800,45000,0,0,9.00,1,0
54956637,線切割操作技術員,3,30000,30000,2,0,9.00,1,1
91548888,放電半技師,0,28000,28000,0,0,8,1,1
79519384,放電加工機台操作技術人員,3,26000,35000,0,0,8,1,0
76237540,西工CO2(備小型車駕照),0,25000,40000,0,0,2.67,1,1
77041341,機台操作人員,3,30000,40000,0,0,9.00,1,4
76219749,機械部作業員/操作員-沖床,0,26000,30000,0,0,9.00,1,0
71704061,塑膠模具製作組裝技術員,0,28000,36000,1,0,9.00,1,0
57295515,1.塑膠模具技術人員,0,36000,36000,3,0,3.00,1,3
84807494,CNC銑床人員,3,25800,25800,0,0,8,0,3
80140017,金屬(鋼鋁)建材架構人員,0,40000,\N,0,0,8,1,0
78582053,放電人員,3,25000,38000,3,0,3.00,1,1
76800073,電極設計工程師,3,25800,25800,2,0,2.50,1,1
76284899,成型放電技師或半技師及學徒,3,25800,25800,1,0,8,0,1
75629632,放電加工技師,3,35000,46000,2,0,9.50,1,1
53057620,放電技術員,3,30000,50000,3,0,8,1,2
85138754,現場技術員（需獨立操作機台）.,3,25000,25000,0,0,3.00,1,2
78346350,精密成型放電半技工,0,40000,\N,0,0,9.00,0,1
76493099,精密成型放電技師,0,40000,\N,1,0,9.00,0,1
91520702,職安/環安管理員,4,40000,\N,0,0,8,1,1
91516263,環境廢水化學處理人員  【具丙級以上證照可】,0,35000,35000,0,0,8,1,0
91508965,環保助理工程師(官田廠),3,30000,45000,0,0,9.00,1,1
91491992,鍋爐操作員,4,30300,34800,0,0,8,0,1
91462058,(GP) 綠色產品工程師,4,35000,70000,0,0,8,1,1
91199366,病媒防治師,0,28000,40000,0,0,9.00,1,0
85894116,環境工程師,3,30000,35000,0,0,9.00,1,1
85866757,B-職業安全管理員（桃園蘆竹）,4,28000,37000,0,0,9.00,1,1
85093126,工安專責人員(麻豆廠),4,30000,40000,0,0,9.00,1,1
85063499,病媒防治師/技術幹部,3,27000,40000,0,0,9.00,1,1
85059165,檢測工程師,3,28000,45000,0,0,8,1,2
79933655,蟲害管控技術士/蟲害防治技術師,3,28000,45000,0,0,9.00,1,1
79657927,環安工程師,4,40000,\N,1,0,9.00,1,1
79576276,塑膠焊接人員,0,32000,45000,3,0,9.00,1,1
79575654,工安稽核人員(中龍鋼鐵),3,31000,32350,0,0,9.00,1,1
78524322,S-環保工程師  (桃園新屋),4,30000,36000,0,0,8,1,1
78357268,廢水系統操作人員,0,28000,30000,0,0,8,0,1
78313022,廢水處理人員（08:00－20:00，12小時制，作四休二，37200，無經驗可）,3,37200,37200,0,0,12.00,1,1
77306780,分析工程師(宜蘭),3,28000,45000,0,0,8,1,2
77306768,檢測工程師,3,28000,45000,0,0,8,1,2
77064715,環工技師,3,27000,38000,0,0,8,1,1
76501067,儲備幹部,3,28000,35000,0,0,8,1,1
56218794,環保文書專案工程師,4,34000,40000,2,0,3.00,1,3
91546285,污水處理廠操作人員,3,26000,35000,0,0,8,1,1
91546052,SHE20001-環安管理師 Environmental Health and Safety Specialist,4,40000,\N,1,0,8,1,1
91545719,空污專責人員(無證照可),0,25000,30000,0,0,8,1,0
91545456,現場操作員（彰濱廠）,3,28000,33000,0,0,8,1,2
91542764,甲級廢水專責人員(需有證照),0,40000,\N,0,0,8,3,1
91533739,環工人員,3,35000,35000,0,0,8,1,1
91498913,恆康工程顧問(股)公司-水環工程師,3,26000,30000,0,0,9.50,1,1
91498119,《月薪3～4萬》病媒蚊防治工程師(消毒除蟲),3,32000,40000,0,0,8,2,2
91498118,環安課技術員(平鎮),3,24000,39000,0,0,8,3,0
91496271,恆康工程顧問(股)公司-水環工程師(桃園市政府),3,28000,30000,2,0,9.50,1,1
91493542,藥水檢驗人員(相關科系),0,26000,30000,0,0,8,1,1
91493504,水環-設計工程師-1,4,33000,35000,2,0,9.50,1,1
91493309,病媒防治師-儲備幹部,0,28000,40000,0,0,9.00,1,1
91489620,廢水處理人員,0,26000,29000,0,0,9.00,1,1
91473655,工安/環保工程師,4,40000,\N,1,0,9.00,1,1
91469526,病媒防治施藥人員,0,26000,30000,0,0,9.00,1,5
91449048,環安衛工程師,4,30000,35000,0,0,9.00,1,1
91446458,水資源回收中心操作組組長,3,25000,40000,1,0,3.50,1,1
91289616,廢水操作專員,3,30000,35000,0,0,8,1,1
91238669,環衛人員,3,30000,40000,5,0,8,1,1
91232848,環安助理,3,23800,28000,0,0,8,1,1
91227797,環保專案人員(雲林縣麥寮鄉),4,28000,40000,0,0,8,0,1
91221995,廢水處理人員,0,30000,35000,1,0,9.00,1,1
91181605,環安廢水操作人員,3,30000,38000,1,0,8,1,1
91179753,廢水技術員(台南柳營),3,30000,39000,3,0,9.00,1,1
91161101,環保課技術員(大里),3,24000,30000,0,0,8,3,0
91155792,環境工程師,0,28000,35000,0,0,8,1,1
91141458,技術員(無經驗可),0,30000,35000,0,0,9.00,1,0
86027455,環安課技術員(全興),3,24000,30000,0,0,8,1,1
85974525,病媒防治消毒專員 /月休八天 / 無經驗可,0,30000,30000,0,0,8,1,1
85960199,油煙異味防制員,3,30000,33000,1,0,8,1,1
85936827,專案工程師,4,35000,38000,0,0,8,1,1
85886319,工安工程師(新竹),3,30000,50000,0,0,8,1,1
85048791,藥水檢驗人員(相關科系佳),0,26000,30000,0,0,8,1,1
85002520,環境工程技師,3,40000,\N,1,0,9.50,1,1
80203600,廢水處理專責人員,3,30000,39000,3,0,8,1,1
80203589,環境助理工程師,4,25000,32000,0,0,8,1,1
80202834,非破壞中級現場檢測師(高薪聘請),3,40000,60000,3,0,8,1,2
80202832,急徵-非破壞中級現場檢測員(無經驗可),3,30000,40000,0,0,8,1,1
79948264,環安技術員(平鎮),3,24000,39000,0,0,8,1,1
79897663,水資源回收中心操作維護員,3,25000,40000,0,0,2.50,3,1
79809503,半導體管路測試工程師(以新竹園區為主)，無經驗可,3,30000,35000,0,0,8,1,2
91127067,電鍍線作業員,0,28000,28000,0,0,8.50,1,1
79816465,表面處理技術員－歡迎大學畢業生,3,26400,34400,0,0,9.00,1,0
79742982,真空鍍膜工程師,3,29000,38000,0,0,8,3,1
76727602,08:00-16:00 操作員(薪資25000，加班再另加),0,25000,40000,0,0,8.00,1,0
91270731,廣告招牌製作、組裝技術員,0,28000,32000,0,0,8,1,1
85999216,技術人員,0,32000,32000,0,0,8,3,0
85945660,電鍍操作人員,3,28000,35000,0,0,8.33,1,2
84856531,噴漆專員,3,23800,30000,1,0,3.00,1,1
76037591,氬焊人員,0,28000,45000,1,0,3.00,1,0
91528854,修車、鐵工、電鍍、板金、學徒、半技師、師父,0,26000,100000,0,0,10.00,1,1
91477726,【正職】PCB電鍍技術員 (薪優.穩定.含環貼)歡迎平日下午1:00~4:00 直接到廠面試,3,36000,50000,0,0,8,1,0
91462869,(夜班)電鍍技師,3,33000,33000,0,0,12.00,0,5
91436668,現場作業人員,0,24000,40000,1,0,8,3,2
91208773,表處研發工程師,3,30000,80000,1,0,9.00,1,1
91130878,除鏽技術員,3,31000,35000,1,0,6.00,0,5
85889491,技術員,3,23800,35000,0,0,8,3,0
85173356,現場技術員-岡山廠,3,27000,30000,1,0,4.00,1,2
85149912,鋁合金電銲工,0,32000,40000,0,0,9.00,1,1
80141281,電鍍學徒,3,26000,28000,0,0,2.00,3,0
79711184,表面處理技術員,3,24000,60000,0,0,9.00,3,1
79118742,夜班電鍍工程師,3,26000,35000,0,0,15.00,2,1
76572201,電鍍設備操作員,0,28000,38000,0,0,9.00,1,2
75667947,電鍍技師,3,27000,27000,0,0,12.00,1,5
71576226,廠務部-組裝技術員,3,28000,35000,1,0,9.00,1,3
91468640,電鍍人員,3,32000,36000,0,0,12.00,3,1
91299165,無塵室技術員,3,27500,35000,0,0,9.00,0,1
91297629,表面處理工程師 (証統廠),3,28000,38000,2,0,8,0,1
91297613,熱處理工程師 (証統廠),3,28000,38000,2,0,8,0,1
91219126,★大寮區★※正職※固定12H晚班技術員**薪約40K,0,35000,40000,0,0,8,2,2
91214896,製造類-機台操作員(日班/夜班/輪班)-安南區,3,25000,28000,0,0,9.00,3,0
91214881,製造類-機台操作員(日班/夜班/輪班)-永康區,3,25000,28000,0,0,9.00,3,0
86032531,"一般產線技術員 , 無經驗可~工作穩定、福利佳、須配合加班輪班",0,25000,38000,0,0,8,3,2
85904258,機電設備技術員,3,26000,35000,0,0,8,3,10
85163386,車燈噴漆半技工,3,24000,30000,0,0,9.00,1,0
79840158,螺絲五金搓牙學徒,0,23800,23800,0,0,8,1,1
79840157,螺絲五金打頭學徒,0,23800,23800,0,0,8,1,1
79838193,螺絲五金搓牙技術人員,0,45000,60000,3,0,8,1,1
79838191,螺絲五金打頭技術人員,0,40000,\N,0,0,8,1,1
78480687,生產噴漆技術員(薪30000~40000起),3,30000,40000,3,0,8,1,1
76486373,工程部主管,0,40000,\N,1,0,8,1,1
75881499,電鍍技術人員,3,24000,32000,0,0,8,1,1
91513719,電鍍廠作業員,0,32000,35000,0,0,9.00,1,2
91474385,【※供宿、無經驗可※高薪徵聘※留任獎金18000元】生產線技術員(大園廠),3,23800,40000,0,0,8,3,10
91413754,銅電鍍技術員,3,40000,\N,0,0,8,3,1
91234782,【生產製造類】正職任用-製造部技術人員 (S1廠),3,31000,50000,0,0,12.00,3,0
85971783,【日/夜班技術員】正職任用-製造部技術人員 (山鶯廠區),3,31000,50000,0,0,12.00,3,0
85944011,模型後處理技術師傅/學徒,0,35000,100000,0,0,8,1,1
85867596,鍍膜技師(培訓栽培無經驗),0,25000,30000,0,0,8,3,1
85123025,設備調機員(電鍍 日班)-台北廠,3,30000,30000,1,0,8.50,1,1
84837655,電鍍工程師(無經驗有相關科系可),3,23800,50000,0,0,9.00,1,1
80222230,現場技術人員/作業員 (錄取高，無經驗可),0,27000,35000,0,0,8.75,1,1
79878378,廠務部技術員(嘉義廠),3,30000,30000,1,0,9.00,1,1
78612860,電鍍 / 蝕刻製程工程師,4,32000,50000,1,0,9.25,1,5
78531306,電鍍/蝕刻/表面處理技術員(日/夜班),3,30000,50000,0,0,8,3,0
76929827,08:00-16:00 電鍍設備維修保養人員,0,25000,25000,0,0,8,1,1
76475770,電鍍生產技術員,3,23800,30520,0,0,9.25,1,0
71032667,電子電鍍助理技術員(南投廠),3,28000,40000,0,0,12.00,3,0
79104456,現場技術人員,3,30000,50000,0,0,9.50,1,0
78487819,電鍍電解人員,0,30000,40000,1,0,8,3,1
91481928,【研發】助理工程師,3,26000,35000,0,0,3.00,1,0
84853251,冷作技術人員,3,28000,34000,1,0,3.00,1,3
91525822,(C)電鍍工程師(土城)10807022,3,40000,\N,0,0,8,1,1
91454681,(三俊街)PCB產業急徵技術人員/近光華國小/一技之長,0,27000,27000,0,0,15.00,0,1
91456836,供膳宿 存錢快 觀音 技術員 CH,3,32000,32000,0,0,12.00,1,0
91511784,VT-55-填寫履歷表送審-超便利面試,0,28000,32000,0,0,8,1,0
91499211,【EJ01】☎-正職-印刷電路板大廠尋找外縣市人才/無經驗可無學歷限制/不用在煩惱荷包瘦,3,31000,50000,0,0,0.00,3,0
91480141,L-(台)免體檢 周休二日 日夜班 自選技術員,0,160,160,0,1,8,3,0
91522548,BT1(湖口鏡頭大廠大量徵才)固定早班薪25K起/二休二/書審即可/免輪班固定班別/福利優/無經驗可,3,25000,37000,0,0,12.00,1,0
91522546,BT(大量徵才)早班薪25K起/夜班薪31K起/湖口光學大廠/免輪班固定班別/無經驗可/書審即可/近新豐火車站,3,25000,45000,0,0,12.00,3,0
91522545,BT2(湖口固定夜班二休二)薪31K起/免輪班/湖口鏡頭大廠/二休二/書審即可/無經驗可/福利優/不受疫情影響,3,31000,45000,0,0,12.00,2,0
91520969,BT1(急徵固定早班二休二)薪25K起/湖口光學大廠/書審即可/免輪班固定班別/福利優/無經驗可,3,25000,37000,0,0,12.00,1,0
91518795,(挑戰40K)(中壢光纖技術員)周休二日/書審面試/林口龜山中壢平鎮大園八德-HERO,3,30000,40000,0,0,8,2,1
91511955,急徵/中科鏡頭組裝作業員/可周領––爽缺快來––,0,32000,48000,0,0,12.00,3,0
91501884,TP-台南科技工業區【月領4萬/周休六日】固定班/免經驗/免體檢/免無塵服/作業員,3,25000,48000,0,0,8,3,0
